Plate	Repeat	Well	Type	Time	Absorbance @ 600 (A)	Time	GFP (Counts)	Time	mCherry (Counts)
0.045	0.041	0.042	0.045	0.045	0.043	0.043	0.044	0.043	0.046	0.042	0.044
0.048	0.043	0.045	0.046	0.044	0.043	0.042	0.038	0.039	0.042	0.038	0.037
0.037	0.034	0.034	0.039	0.035	0.034	0.037	0.036	0.035	0.038	0.037	0.036
0.037	0.038	0.041	0.041	0.035	0.035	0.036	0.035	0.036	0.038	0.036	0.037
0.039	0.037	0.037	0.043	0.035	0.035	0.035	0.037	0.035	0.046	0.035	0.037
0.036	0.036	0.036									 
											 
											 
GFP (Counts)											 
102											 
											 
478	462	462	448	472	466	514	618	474	478	546	496
432	438	446	446	454	460	476	484	474	456	540	438
476	510	510	438	442	468	458	458	484	510	444	516
428	440	484	438	414	450	534	552	622	588	692	604
458	660	480	512	452	444	508	478	476	466	514	600
504	412	446	508	456	444	484	444	428	726	592	492
394	384	366									 
											 
											 
mCherry (Counts)											 
6770											 
											 
7640	8181	8057	6832	7921	8085	7594	7282	7556	7264	8229	7500
7502	7885	7767	7060	7362	7346	7630	7162	7859	6978	7334	7298
7042	7875	7528	7426	7498	7670	7474	8111	7777	7769	8773	8511
7690	8251	7863	7995	7801	8311	8405	8441	8891	7867	8133	8811
8021	8493	8117	7534	8283	8103	7837	8553	8661	8613	8567	8259
8533	7514	7757	7178	7883	8067	8289	8203	8395	8359	8299	8946
7809	7973	7734									 
											 
											 
Plate	Repeat	End time	Start temp.	End temp.	BarCode						 
1	4	1:13:34 PM	37.1	36.9	N/A						 
											 
Absorbance @ 600 (A)											 
-0.000											 
											 
0.051	0.047	0.046	0.056	0.049	0.047	0.047	0.050	0.047	0.051	0.047	0.047
0.053	0.047	0.048	0.053	0.050	0.050	0.051	0.047	0.047	0.052	0.047	0.048
0.054	0.048	0.051	0.055	0.051	0.050	0.045	0.040	0.041	0.042	0.038	0.038
0.037	0.035	0.036	0.041	0.036	0.036	0.037	0.035	0.035	0.038	0.037	0.036
0.039	0.038	0.043	0.043	0.036	0.035	0.037	0.035	0.036	0.039	0.035	0.038
0.040	0.038	0.037	0.045	0.035	0.035	0.036	0.041	0.036	0.047	0.035	0.039
0.037	0.037	0.037									 
											 
											 
GFP (Counts)											 
106											 
											 
412	478	434	410	478	456	534	620	470	434	462	454
384	430	412	388	506	446	454	462	474	434	476	452
496	466	490	448	460	470	422	482	468	522	458	456
410	416	448	422	406	442	524	548	518	592	694	580
416	502	428	452	464	410	534	456	488	500	460	596
426	460	456	736	394	454	432	422	462	686	526	474
382	394	380									 
											 
											 
mCherry (Counts)											 
6740											 
											 
7258	7638	7789	6834	7492	7584	7408	7042	7154	6994	7883	7358
7108	7340	7322	6970	7240	6980	7124	6774	7486	6810	7034	6964
6758	7570	7238	7002	7340	7192	6902	7999	7472	7975	8421	8457
7746	8245	8081	7789	7949	8377	8387	8539	9004	7897	8221	8647
7863	8499	8005	7470	8395	8049	7634	8461	8475	8285	8477	8003
8147	7262	7817	7234	7983	7917	7883	7941	7995	8365	8257	8575
7666	7650	7580									 
											 
											 
Plate	Repeat	End time	Start temp.	End temp.	BarCode						 
1	5	1:44:48 PM	37	36.9	N/A						 
											 
Absorbance @ 600 (A)											 
-0.000											 
											 
0.061	0.054	0.054	0.066	0.058	0.057	0.055	0.062	0.057	0.062	0.055	0.056
0.062	0.056	0.056	0.065	0.060	0.060	0.065	0.057	0.057	0.062	0.055	0.056
0.066	0.058	0.061	0.069	0.063	0.066	0.053	0.043	0.043	0.042	0.038	0.038
0.037	0.035	0.037	0.042	0.035	0.035	0.037	0.036	0.035	0.038	0.037	0.036
0.039	0.038	0.043	0.043	0.036	0.035	0.036	0.036	0.037	0.039	0.035	0.035
0.038	0.037	0.037	0.045	0.035	0.035	0.036	0.041	0.036	0.047	0.034	0.039
0.039	0.037	0.039									 
											 
											 
GFP (Counts)											 
86											 
											 
418	450	474	404	480	450	518	600	444	462	470	468
402	440	448	430	474	390	440	444	458	464	446	476
452	486	544	388	420	452	430	438	476	550	468	484
456	458	442	428	410	388	510	474	496	488	662	562
478	488	470	434	424	410	444	436	474	500	516	506
438	470	408	422	422	410	462	448	438	790	558	432
358	362	352									 
											 
											 
mCherry (Counts)											 
6620											 
											 
6814	7096	7222	6362	7158	7268	7002	6660	6598	6502	7410	6900
6662	7074	7074	6418	6952	6738	6592	6532	7068	6283	6676	6612
6556	7140	6858	6291	6746	6682	6672	7746	7382	7941	8367	8091
7636	8139	7861	7602	7913	8155	8295	8205	8689	8001	8005	8343
7779	8215	7887	7368	8131	8121	7516	8185	8431	8145	8447	7979
7941	7402	7738	7084	8077	8037	7895	7751	8163	8781	8259	8505
7354	7538	7346									 
											 
											 
Plate	Repeat	End time	Start temp.	End temp.	BarCode						 
1	6	2:16:02 PM	37	37	N/A						 
											 
Absorbance @ 600 (A)											 
-0.000											 
											 
0.072	0.066	0.067	0.080	0.071	0.069	0.068	0.073	0.070	0.075	0.068	0.067
0.074	0.069	0.070	0.078	0.073	0.073	0.077	0.071	0.071	0.075	0.069	0.069
0.080	0.071	0.075	0.084	0.078	0.079	0.063	0.047	0.047	0.041	0.039	0.038
0.037	0.035	0.038	0.042	0.034	0.035	0.037	0.035	0.035	0.038	0.037	0.036
0.039	0.038	0.043	0.044	0.036	0.036	0.037	0.035	0.037	0.040	0.034	0.034
0.038	0.037	0.037	0.045	0.035	0.035	0.036	0.037	0.036	0.050	0.034	0.039
0.038	0.037	0.038									 
											 
											 
GFP (Counts)											 
94											 
											 
456	428	464	428	456	450	562	622	496	482	484	476
442	460	444	452	516	442	464	432	438	452	448	490
416	434	444	482	438	456	418	446	446	560	432	472
396	450	474	450	386	462	504	534	500	506	682	542
428	440	442	450	468	440	474	446	446	500	472	456
450	474	422	412	406	416	442	412	444	484	534	448
358	400	376									 
											 
											 
mCherry (Counts)											 
6804											 
											 
6428	6506	6658	5817	6506	6534	6522	6019	6271	6107	6956	6456
6291	6488	6404	5887	6111	6093	5931	6003	6410	6113	6105	6127
6017	6602	6223	5925	6135	6183	6191	7282	7068	7929	8089	8053
7518	7963	7586	7634	7889	7937	8159	8173	8419	7915	7867	8307
7560	8095	7751	7020	7897	7899	7318	8045	8201	8029	8547	7785
7813	7250	7516	6934	7763	7791	7612	7510	7909	8575	7941	8115
7420	7498	7324									 
											 
											 
Plate	Repeat	End time	Start temp.	End temp.	BarCode						 
1	7	2:47:16 PM	37	37	N/A						 
											 
Absorbance @ 600 (A)											 
-0.000											 
											 
0.083	0.078	0.080	0.091	0.083	0.081	0.080	0.084	0.081	0.085	0.079	0.079
0.087	0.082	0.082	0.090	0.085	0.085	0.089	0.084	0.083	0.086	0.082	0.081
0.092	0.084	0.087	0.098	0.092	0.093	0.073	0.054	0.054	0.041	0.038	0.037
0.037	0.035	0.037	0.043	0.034	0.035	0.037	0.036	0.035	0.038	0.037	0.034
0.039	0.037	0.044	0.045	0.036	0.035	0.037	0.035	0.034	0.037	0.035	0.034
0.039	0.037	0.037	0.046	0.035	0.035	0.036	0.038	0.035	0.041	0.034	0.039
0.039	0.037	0.037									 
											 
											 
GFP (Counts)											 
94											 
											 
446	500	464	432	456	464	542	654	510	454	494	452
438	450	444	448	536	474	478	494	490	492	470	500
476	468	452	454	456	478	444	440	460	540	424	476
422	440	434	408	412	382	546	502	492	512	688	550
438	508	410	420	444	426	424	398	464	438	508	482
416	416	418	464	380	398	436	442	412	416	508	390
370	366	362									 
											 
											 
mCherry (Counts)											 
6846											 
											 
6041	6450	6378	5645	6281	6386	6279	5927	6089	5967	6674	6071
5987	6229	6115	5783	5965	6033	5979	5741	6071	5813	5881	5675
5759	6295	5947	5475	5909	5735	5955	7042	6900	7883	8347	8153
7795	8253	7799	7829	8007	8339	8139	8241	8835	8089	8055	8359
7670	8495	7953	7398	8137	8247	7787	8091	8757	8391	8547	8235
8013	7835	7867	7110	8051	8165	7887	8007	8171	8389	8121	8551
7494	7829	7484									 
											 
											 
Plate	Repeat	End time	Start temp.	End temp.	BarCode						 
1	8	3:18:30 PM	37.2	37	N/A						 
											 
Absorbance @ 600 (A)											 
-0.000											 
											 
0.095	0.091	0.091	0.102	0.094	0.094	0.093	0.097	0.093	0.097	0.095	0.092
0.099	0.093	0.093	0.100	0.096	0.097	0.101	0.096	0.095	0.098	0.092	0.093
0.104	0.096	0.099	0.111	0.105	0.105	0.083	0.062	0.062	0.041	0.038	0.038
0.037	0.035	0.037	0.043	0.034	0.035	0.037	0.035	0.034	0.039	0.038	0.036
0.038	0.037	0.044	0.046	0.036	0.035	0.037	0.035	0.034	0.035	0.034	0.034
0.039	0.038	0.037	0.048	0.035	0.034	0.036	0.039	0.035	0.041	0.034	0.039
0.039	0.037	0.038									 
											 
											 
GFP (Counts)											 
112											 
											 
464	460	484	478	506	488	580	616	500	484	502	512
454	472	434	462	514	500	478	520	522	514	512	500
516	454	484	484	506	500	500	462	468	504	466	452
382	386	400	390	422	364	474	524	492	534	692	506
396	470	394	404	422	416	392	394	406	446	442	488
378	404	386	420	430	372	408	426	380	442	498	394
372	342	346									 
											 
											 
mCherry (Counts)											 
6830											 
											 
5743	5793	5961	5373	6027	5887	5785	5555	5721	5475	6157	5813
5453	5929	5905	5415	5603	5559	5491	5565	5899	5487	5585	5641
5263	5927	5607	5089	5479	5359	5429	6612	6386	7873	8267	8155
7686	8075	7895	7726	7967	8329	8439	8175	8587	7867	7889	8237
7664	8427	7997	7586	8197	8313	7670	8309	8355	8373	8523	8217
7969	7438	7885	6970	7923	7967	7883	8005	8133	8321	7951	8361
7564	7642	7596									 
											 
											 
Plate	Repeat	End time	Start temp.	End temp.	BarCode						 
1	9	3:49:44 PM	37	36.9	N/A						 
											 
Absorbance @ 600 (A)											 
-0.000											 
											 
0.104	0.101	0.102	0.112	0.105	0.103	0.102	0.107	0.103	0.108	0.101	0.101
0.108	0.103	0.103	0.109	0.107	0.107	0.109	0.106	0.104	0.107	0.103	0.103
0.114	0.106	0.109	0.121	0.117	0.115	0.091	0.069	0.069	0.041	0.038	0.037
0.037	0.035	0.037	0.044	0.034	0.035	0.038	0.035	0.034	0.040	0.037	0.037
0.039	0.037	0.044	0.046	0.036	0.035	0.037	0.034	0.034	0.035	0.034	0.034
0.040	0.037	0.036	0.047	0.035	0.035	0.036	0.038	0.034	0.047	0.034	0.039
0.039	0.036	0.038									 
											 
											 
GFP (Counts)											 
102											 
											 
446	518	538	476	528	518	610	680	546	508	500	502
484	466	498	534	500	528	518	494	494	496	526	524
556	526	548	566	534	588	528	430	496	528	430	414
364	432	412	410	382	388	504	426	464	510	624	508
410	424	422	438	426	426	476	464	386	450	486	492
344	414	430	484	382	378	386	446	390	458	518	404
344	346	316									 
											 
											 
mCherry (Counts)											 
6652											 
											 
5453	5599	5777	5207	5437	5493	5389	5215	5293	5205	5877	5495
5299	5445	5515	5235	5313	5293	5331	5095	5459	5241	5299	5149
5013	5539	5311	4841	5099	5149	5077	6313	6191	7923	8149	7985
7296	8141	7841	7608	7767	8111	8077	8029	8375	7781	7903	8035
7648	8345	7905	7318	8023	8301	7576	8121	8403	8301	8427	8089
7855	7492	7799	6946	7957	7803	7738	7736	8093	8295	8001	8435
7164	7612	7666									 
											 
											 
Plate	Repeat	End time	Start temp.	End temp.	BarCode						 
1	10	4:20:58 PM	37	36.9	N/A						 
											 
Absorbance @ 600 (A)											 
-0.000											 
											 
0.110	0.109	0.111	0.120	0.114	0.111	0.112	0.114	0.113	0.116	0.110	0.108
0.115	0.110	0.112	0.118	0.117	0.114	0.116	0.112	0.111	0.115	0.110	0.110
0.122	0.114	0.117	0.131	0.125	0.123	0.098	0.074	0.074	0.041	0.038	0.037
0.038	0.035	0.037	0.044	0.034	0.035	0.038	0.035	0.034	0.038	0.038	0.037
0.040	0.037	0.045	0.047	0.036	0.034	0.038	0.034	0.034	0.036	0.034	0.034
0.041	0.037	0.036	0.049	0.036	0.034	0.035	0.039	0.033	0.042	0.034	0.039
0.040	0.036	0.038									 
											 
											 
GFP (Counts)											 
110											 
											 
486	536	540	564	556	562	644	678	610	496	512	464
522	498	580	536	548	516	574	566	620	616	524	554
600	574	550	608	586	596	594	468	490	508	452	440
368	398	368	360	392	358	384	454	448	546	582	474
370	414	400	368	368	368	380	352	366	400	434	454
366	384	386	452	324	370	376	402	356	450	502	366
324	306	312									 
											 
											 
mCherry (Counts)											 
6776											 
											 
5059	5351	5311	4811	5313	5171	4975	4849	4919	4865	5537	5089
5007	5255	5167	5001	5021	5113	5143	4945	5313	4881	5011	5015
4897	5283	4991	4523	4955	4791	5029	5903	5957	7676	7981	7855
7348	7981	7825	7574	7887	8015	8035	7895	8361	7644	7797	7771
7789	8107	7815	7300	8087	8135	7578	8287	8463	8085	8141	8157
7813	7334	7582	7004	7923	7833	7883	7692	8083	8439	7993	8371
7268	7638	7394									 
											 
											 
Plate	Repeat	End time	Start temp.	End temp.	BarCode						 
1	11	4:52:12 PM	37	36.9	N/A						 
											 
Absorbance @ 600 (A)											 
-0.000											 
											 
0.117	0.118	0.120	0.128	0.122	0.120	0.122	0.124	0.121	0.123	0.118	0.116
0.123	0.122	0.123	0.129	0.126	0.123	0.127	0.122	0.119	0.124	0.118	0.118
0.129	0.123	0.127	0.139	0.133	0.131	0.104	0.080	0.078	0.042	0.039	0.038
0.039	0.035	0.037	0.045	0.035	0.035	0.039	0.036	0.035	0.039	0.038	0.038
0.041	0.037	0.045	0.049	0.037	0.035	0.039	0.035	0.035	0.038	0.035	0.035
0.043	0.038	0.037	0.050	0.036	0.035	0.036	0.041	0.034	0.048	0.035	0.040
0.041	0.037	0.038									 
											 
											 
GFP (Counts)											 
104											 
											 
538	566	562	576	592	600	676	742	612	570	542	506
496	542	592	562	626	594	592	618	640	628	636	606
592	576	590	584	644	674	642	548	594	434	394	416
372	412	354	394	366	388	442	462	432	482	586	482
382	428	404	412	436	408	396	392	360	410	436	458
368	360	386	420	350	364	360	366	348	718	482	392
366	336	354									 
											 
											 
mCherry (Counts)											 
6722											 
											 
4581	4859	4899	4501	4921	4909	4825	4434	4525	4713	5139	4719
4739	4739	4813	4452	4839	4527	4593	4673	4891	4707	4797	4597
4671	5029	4633	4360	4619	4581	4635	5647	5535	7632	7907	7722
7376	7783	7753	7364	7989	8027	8149	7728	8283	7664	7618	7726
7314	8053	7606	6928	7949	8049	7326	7783	7957	7861	8097	7757
7550	7302	7532	6690	7905	7692	7640	7278	7783	7979	7528	8173
7202	7592	7228									 
											 
											 
Plate	Repeat	End time	Start temp.	End temp.	BarCode						 
1	12	5:23:26 PM	37	37	N/A						 
											 
Absorbance @ 600 (A)											 
-0.000											 
											 
0.123	0.124	0.126	0.135	0.128	0.127	0.127	0.132	0.128	0.129	0.124	0.123
0.127	0.129	0.133	0.138	0.137	0.135	0.138	0.135	0.130	0.130	0.123	0.124
0.135	0.133	0.138	0.146	0.140	0.138	0.109	0.086	0.083	0.041	0.037	0.037
0.038	0.035	0.036	0.045	0.034	0.034	0.039	0.035	0.034	0.039	0.037	0.037
0.043	0.037	0.044	0.048	0.036	0.034	0.039	0.035	0.036	0.038	0.036	0.035
0.043	0.037	0.036	0.051	0.036	0.034	0.035	0.040	0.036	0.055	0.034	0.039
0.040	0.036	0.037									 
											 
											 
GFP (Counts)											 
94											 
											 
510	568	578	584	596	566	698	738	570	556	542	520
508	542	616	626	560	568	582	558	624	594	620	572
670	578	626	674	668	736	730	606	572	448	402	414
370	390	388	402	378	384	456	446	462	470	582	448
404	382	384	398	418	376	464	374	376	396	402	442
390	394	358	382	330	330	354	346	372	608	496	360
320	306	308									 
											 
											 
mCherry (Counts)											 
6790											 
											 
4226	4761	4825	4400	4899	4765	4559	4258	4509	4545	5023	4458
4316	4462	4593	4284	4408	4302	4196	4052	4523	4541	4657	4571
4218	4739	4320	4108	4404	4376	4613	5653	5439	8033	8127	8229
7328	8113	7670	7364	7755	8243	7947	7991	8641	7801	7730	8049
7420	8121	7937	6930	7925	8311	7556	7979	8121	8123	8157	7931
7534	7386	7763	6836	7997	7845	7875	7823	7965	7951	7943	8427
7340	7863	7290									 
											 
											 
Plate	Repeat	End time	Start temp.	End temp.	BarCode						 
1	13	5:54:40 PM	36.9	37	N/A						 
											 
Absorbance @ 600 (A)											 
-0.000											 
											 
0.129	0.129	0.131	0.138	0.133	0.132	0.132	0.137	0.133	0.132	0.133	0.128
0.135	0.136	0.141	0.145	0.145	0.143	0.145	0.144	0.139	0.140	0.131	0.132
0.144	0.139	0.145	0.161	0.152	0.151	0.117	0.089	0.087	0.041	0.038	0.037
0.039	0.035	0.037	0.046	0.034	0.034	0.040	0.035	0.034	0.040	0.037	0.039
0.043	0.037	0.045	0.049	0.037	0.034	0.040	0.036	0.036	0.040	0.036	0.035
0.047	0.037	0.036	0.053	0.036	0.034	0.035	0.038	0.036	0.049	0.035	0.039
0.039	0.037	0.037									 
											 
											 
GFP (Counts)											 
96											 
											 
554	538	578	608	602	572	678	786	660	532	552	520
530	590	598	596	632	596	628	620	628	684	650	656
636	582	644	700	732	768	802	588	664	456	382	394
348	374	374	368	366	344	464	396	450	474	548	480
378	466	384	398	394	370	432	366	382	366	400	416
390	352	364	364	376	358	338	372	380	588	454	376
344	334	326									 
											 
											 
mCherry (Counts)											 
6652											 
											 
3564	4050	4270	3832	4316	4124	4074	3794	3922	4008	4551	3942
3592	3976	3998	3724	3866	3696	3846	3552	4028	4114	4386	3976
3646	4294	4030	3320	3910	3726	4220	4923	4981	7570	7819	7985
7246	7999	7915	7172	7670	8037	7857	7833	8391	7518	7524	7702
7266	8039	7672	7048	7777	8117	7452	7783	8113	7648	7927	7933
7354	7256	7598	6690	7825	7736	7608	7706	7702	7682	7664	8241
7144	7526	7426									 
											 
											 
Plate	Repeat	End time	Start temp.	End temp.	BarCode						 
1	14	6:25:54 PM	37.2	37	N/A						 
											 
Absorbance @ 600 (A)											 
-0.000											 
											 
0.138	0.136	0.137	0.141	0.136	0.138	0.137	0.144	0.139	0.137	0.137	0.133
0.148	0.143	0.148	0.152	0.152	0.152	0.151	0.155	0.146	0.151	0.142	0.141
0.149	0.144	0.150	0.171	0.166	0.164	0.119	0.094	0.095	0.040	0.037	0.036
0.041	0.035	0.037	0.047	0.035	0.034	0.041	0.035	0.033	0.040	0.037	0.042
0.046	0.036	0.045	0.050	0.036	0.033	0.042	0.035	0.040	0.041	0.036	0.035
0.048	0.036	0.035	0.053	0.036	0.034	0.035	0.039	0.036	0.042	0.034	0.039
0.036	0.035	0.036									 
											 
											 
GFP (Counts)											 
92											 
											 
542	594	582	566	602	606	722	712	628	532	594	506
570	574	588	566	600	546	666	598	624	692	648	596
634	600	624	740	750	810	842	656	680	442	368	438
356	368	398	382	400	384	438	442	442	488	526	380
392	390	414	390	386	336	378	368	392	400	438	434
418	380	348	372	328	340	330	336	370	672	482	390
332	328	320									 
											 
											 
mCherry (Counts)											 
6784											 
											 
3060	3580	3628	3518	3738	3568	3668	3208	3532	3774	4180	3746
3384	3296	3602	3224	3614	3260	3584	3314	3596	3738	3946	3518
3350	3590	3742	2862	3574	3204	4006	4821	4957	7644	7989	8265
7204	7957	7893	7198	7841	8041	7881	8105	8311	7560	7897	7666
7098	8261	7865	7200	8227	8195	7560	8043	8353	7951	8115	8081
7314	7482	7714	6970	8169	8009	7777	7664	7973	7799	7911	8621
7252	7714	7420									 
											 
											 
Plate	Repeat	End time	Start temp.	End temp.	BarCode						 
1	15	6:57:09 PM	36.9	36.9	N/A						 
											 
Absorbance @ 600 (A)											 
-0.000											 
											 
0.150	0.145	0.145	0.150	0.145	0.147	0.149	0.155	0.147	0.143	0.144	0.143
0.168	0.156	0.157	0.164	0.162	0.168	0.162	0.162	0.156	0.157	0.155	0.154
0.165	0.155	0.160	0.183	0.178	0.173	0.125	0.104	0.103	0.043	0.038	0.037
0.047	0.036	0.037	0.050	0.036	0.035	0.044	0.036	0.034	0.042	0.037	0.050
0.049	0.039	0.046	0.052	0.037	0.035	0.046	0.037	0.037	0.045	0.039	0.036
0.054	0.038	0.036	0.056	0.038	0.035	0.036	0.040	0.038	0.054	0.037	0.040
0.037	0.036	0.037									 
											 
											 
GFP (Counts)											 
100											 
											 
546	538	584	592	602	620	628	814	634	526	550	468
492	578	586	582	622	592	654	614	626	702	696	588
644	616	666	716	750	746	936	686	726	436	334	404
380	330	350	402	348	348	424	414	454	456	474	416
430	426	388	392	388	346	366	386	352	388	410	412
426	358	350	370	362	360	342	386	352	618	472	342
278	332	314									 
											 
											 
mCherry (Counts)											 
6624											 
											 
2850	2972	3064	2866	3200	3062	3126	2820	2916	3342	4002	3732
3018	2992	3130	2890	2998	2784	2856	2872	3012	3612	3492	3222
3010	3122	3226	2504	2910	2640	3526	4280	4174	7552	7841	8075
6972	7841	7512	6874	7851	7875	7356	7795	8229	7338	7640	7144
6864	7895	7544	6922	7907	8101	7074	8007	8101	7518	7779	7696
7272	7302	7588	6548	7817	7714	7684	7777	7873	7744	7620	8437
7330	7644	7432									 
											 
											 
Plate	Repeat	End time	Start temp.	End temp.	BarCode						 
1	16	7:28:23 PM	37	37	N/A						 
											 
Absorbance @ 600 (A)											 
-0.000											 
											 
0.153	0.159	0.155	0.162	0.153	0.154	0.162	0.174	0.160	0.151	0.152	0.150
0.181	0.168	0.168	0.179	0.173	0.181	0.178	0.172	0.175	0.166	0.165	0.180
0.186	0.170	0.172	0.199	0.190	0.189	0.133	0.116	0.110	0.043	0.038	0.037
0.048	0.036	0.036	0.051	0.034	0.035	0.046	0.035	0.033	0.041	0.034	0.060
0.050	0.039	0.045	0.054	0.038	0.034	0.048	0.037	0.037	0.048	0.037	0.036
0.056	0.037	0.035	0.058	0.037	0.035	0.035	0.039	0.037	0.049	0.036	0.040
0.035	0.035	0.036									 
											 
											 
GFP (Counts)											 
112											 
											 
524	574	570	614	606	610	682	764	604	564	594	484
568	618	598	640	608	582	586	650	662	672	724	572
650	592	656	782	742	802	940	694	708	436	398	412
394	360	336	404	356	380	448	386	410	484	516	410
384	444	336	366	358	358	418	382	374	448	380	426
402	390	358	378	330	346	316	358	340	620	470	340
294	292	308									 
											 
											 
mCherry (Counts)											 
6716											 
											 
3350	2710	2816	2466	2790	2754	2772	2706	2706	3170	4194	4118
2818	2780	2830	2660	2722	2524	2686	2474	2706	3322	3152	3092
2756	2786	2814	2250	2490	2320	3374	3680	3744	7438	7855	8059
6962	7805	7596	6924	7845	7935	7492	7714	8581	7476	7789	6676
7078	8085	7650	6700	7963	8095	6852	7773	8157	7724	7887	7859
6988	7234	7474	6530	7712	7849	7544	7716	7843	7700	7781	8261
7254	7686	7256									 
											 
											 
Plate	Repeat	End time	Start temp.	End temp.	BarCode						 
1	17	7:59:37 PM	37	37	N/A						 
											 
Absorbance @ 600 (A)											 
-0.000											 
											 
0.155	0.166	0.171	0.178	0.174	0.172	0.181	0.193	0.181	0.163	0.158	0.150
0.184	0.176	0.184	0.193	0.187	0.194	0.198	0.191	0.197	0.181	0.186	0.202
0.207	0.193	0.190	0.220	0.215	0.206	0.142	0.135	0.124	0.044	0.037	0.038
0.050	0.037	0.036	0.055	0.036	0.035	0.049	0.036	0.034	0.043	0.039	0.074
0.054	0.040	0.045	0.056	0.038	0.034	0.053	0.038	0.039	0.052	0.039	0.036
0.058	0.037	0.035	0.059	0.039	0.035	0.036	0.038	0.037	0.047	0.038	0.038
0.036	0.035	0.035									 
											 
											 
GFP (Counts)											 
76											 
											 
484	578	536	624	590	592	710	788	618	548	544	486
526	586	636	614	574	638	660	614	582	618	620	646
664	614	690	818	790	844	1032	818	858	454	360	392
374	354	328	364	354	334	494	424	410	458	506	454
396	478	354	418	360	342	462	354	356	446	392	406
410	348	314	400	358	316	348	332	352	538	492	342
244	310	300									 
											 
											 
mCherry (Counts)											 
6890											 
											 
4100	2626	2650	2240	2460	2566	2600	2464	2510	3202	4184	4290
3416	2708	2630	2424	2516	2440	2332	2434	2496	3128	2882	3020
2666	2604	2502	1990	2190	2152	3066	3462	3484	7134	7704	7624
6818	7524	7648	6924	7714	7819	7204	7554	8239	7180	7791	6263
6656	7899	7530	6770	7757	8003	6866	7795	7921	7058	7849	7642
6974	7126	7506	6426	7542	7640	7486	7378	7654	7544	7558	8327
7414	7634	7300									 
											 
											 
Protocol description


Protocol name ..................... Leo GFP Cherry
Protocol number ................... N/A
Name of the plate type ............ Generic 8x12 size plate
Number of repeats ................. 17
Delay between repeats ............. 1680 s
Measurement height ................ Default
Protocol notes .................... 

Shaking duration .................. 20.0 s
Shaking speed ..................... Normal
Shaking diameter .................. 0.10 mm
Shaking type ...................... Orbital
Repeated operation ................ Yes

Name of the label ................. Absorbance @ 600
Label technology .................. Photometry
CW-lamp filter name ............... 600
CW-lamp filter slot ............... A8
Measurement time .................. 0.1 s
Absorbance Mode ................... Visible
Excitation Aperture ............... N/A

Name of the label ................. GFP
Label technology .................. Prompt fluorometry
CW-lamp filter name ............... F485
CW-lamp filter slot ............... A5
Emission filter name .............. F535
Emission filter slot .............. A5
Measurement time .................. 0.1 s
Emission aperture ................. Small
CW-lamp energy .................... 10000
Second measurement CW-lamp energy . 0
Emission side ..................... Above
CW-Lamp Control ................... Stabilized Energy
Excitation Aperture ............... N/A

Name of the label ................. mCherry
Label technology .................. Prompt fluorometry
CW-lamp filter name ............... 570
CW-lamp filter slot ............... A7
Emission filter name .............. F600
Emission filter slot .............. A3
Measurement time .................. 0.1 s
Emission aperture ................. Normal
CW-lamp energy .................... 10000
Second measurement CW-lamp energy . 0
Emission side ..................... Above
CW-Lamp Control ................... Stabilized Energy
Excitation Aperture ............... N/A

Plate map of plate 1
A | M   M   M   M   M   M   M   M   M   M   M   M   
B | M   M   M   M   M   M   M   M   M   M   M   M   
C | M   M   M   M   M   M   M   M   M   M   M   M   
D | M   M   M   M   M   M   M   M   M   M   M   M   
E | M   M   M   M   M   M   M   M   M   M   M   M   
F | M   M   M   M   M   M   M   M   M   M   M   M   
G | Bl  Bl  Bl  E   E   E   E   E   E   E   E   E   
H | E   E   E   E   E   E   E   E   E   E   E   E   

Protocol created by ............... VictorX
Protocol creation date ............ 3/19/2019
Protocol last edited by ........... VictorX
Protocol last edited .............. 3/21/2019

Instrument serial number: ......... 20301826
Assay ID:  ........................ 1805
Measured on ....................... 3/21/2019 11:36:25 AM
Notes for the assay run


Run started by: VictorX
